marque,prix_neuf,modele,annee,gamme,poids,fiche_technique,photo_url,annonce_url
Scott,13499,Spark 900 Ultimate EVO AXS,2022,XC Marathon,"10,80","Garantie :  Cadre : Spark Carbon HMX SL Poids cadre : 1870 g Amortisseur : Fox Nude 5T Factory Débattement AR. : 120 mm Fourche : Fox 34 Float Factory Air Débattement AV : 130 mm Poids vélo constructeur : 10,8Potence : NCGuidon : Syncros Fraser iC SL DC Carbon Selle : Syncros Tofino Regular 1.0 Tige de selle : Fox Transfer Factory Dropper Post Kashima Freins : Trickstuff Piccola HD Carbon  Moyeux : NCJantes : Syncros Silverton 1.0S-30 Cassette : Sram CS XX1 XG1299 / 10-52T Pneus d’origine : Schwalbe Wicked Will 29x2,4 Dérailleur AV : NCDérailleur AR : Sram XX1 Eagle AXS Commandes : Sram Eagle AXS Pédalier : Sram XX1 Eagle / 32 T Tailles dispo. : S, M, L, XLTaille de référence : S, M, L, XL Empattement (en mm) : 1174Longueur des bases (en mm) : 437,5Hauteur boîtier (en mm) : 331,5Angle tube direction (en °) : 65,8Angle tube de selle (en °) : 75,9Tube supérieur (en mm) : 589Longueur tube direction (en mm) : 90",https://www.bigbike-magazine.com/media/guide_matos/vtt_2022/scott_2022_spark_900_ultimate_evo_axs__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2022-scott-spark-900-ultimate-evo-axs
Scott,4799,Spark 910,2020,Trail Bike,"12,40","Garantie : /Cadre : Spark 3 Carbon / IMP technology / HMF Mainframe#BB92 / Alloy SL 6011 swingarm#SW dropouts for Boost 12x148mm#2.6 tire compatible / TBC Trunnion box constructionPoids cadre : NCAmortisseur : FOX NUDE EVOL Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control -Descend#DPS / Reb. Adj. / Travel 120-85-Lockout / 165X45mmDébattement AR. : /Fourche : FOX 34 SC Float Performance Elite Air#FIT4 3-Modes with low Speed adj. / 15x110mm QR axle#44mm offset / tapered steerer / Reb. Adj. / Lockout#120mm travelDébattement AV : /Poids constructeur : 12.40Potence : Syncros FL1.5 / Alloy 2014#integrated Spacer & Top Cap / 31.8mm / 6° / 1 1/8""Guidon : Syncros Fraser 1.5 / Alloy 7050 D.B.#T shape Flat / 9° / 740mm#Syncros Pro lock-on gripsSelle : Syncros Belcarra Regular 1.5#Titanium railsTige de selle : FOX Transfer Dropper Remote#31.6mm / S size 100mm / M, L & XL 125mmFreins : Shimano XT M8100 Disc#180mm F&R SM-RT66 rotorMoyeux : /Jantes : Syncros Silverton 1.5 6 Bolt#F: 15x110mm, R: 12x148mm Boost#25mm Tubeless ready rim 28H / MS Driver#Syncros Axle w/Removable Lever with ToolCassette : /Pneus d’origine : Maxxis Rekon / 2.4"" / 120TPI Kevlar Bead#Tubeless Ready / EXO 3C maxx TerraDérailleur AV : /Dérailleur AR : Shimano XT RD-M8100 SGS#Shadow Plus / 12 SpeedCommandes : Shimano XT SL-M8100-I / Rapidfire Plus#Ispec EV clampPédalier : Shimano XT FC-M8100-1 / Hollowtech 2#32TTailles dispo. : S, M, L, XLTaille de référence : 44Empattement (en mm) : 1150Longueur des bases (en mm) : 440Hauteur boîtier (en mm) : 335Angle tube direction (en °) : 66,5Angle tube de selle (en °) : 66Tube supérieur (en mm) : 600Longueur tube direction (en mm) : 95",https://www.bigbike-magazine.com/media/guide_matos/vtt_2020/scott_2020_spark_910__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2020-scott-spark-910
Scott,4999,Spark 910,2021,Trail Bike,"12,80","Garantie : Cadre : Spark 3 Carbon / IMP Technology / HMF Main Frame#BB92 / Alloy SL 6011 swingarm#SW dropouts for Boost 12x148mm#2.6"" tire compatible / TBC Trunnion
box constructionPoids cadre : 0.00Amortisseur : FOX NUDE EVOL Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control- Descend#DPS / Reb. Adj. / Travel 120-85-Lockout /
165X45mmDébattement AR. : /Fourche : FOX 34 Float Performance Elite Air FIT4#3-Modes with low Speed adj. / Kabolt 15x110mm axle#44mm offset / tapered steerer / Reb. Adj. / Lockout#130mm travelDébattement AV : /Poids constructeur : 0.00Potence : Syncros FL1.5 / Alloy 2014#integrated Spacer & Top Cap
/ 31.8mm / 6° / 1 1/8""Guidon : Syncros Fraser 1.5 / Alloy 7050 D.B.#T shape Flat / 9° /
760mm#Syncros Pro lock-on gripsSelle : Syncros Belcarra Regular 1.5#Titanium railsTige de selle : FOX Transfer Performance Elite Dropper Post#31.6mm /
S size 125mm / M, L & XLsize 150mmFreins : Shimano XT M8100 DiscMoyeux : /Jantes : Syncros Silverton 1.5 CL #F: 15x110mm, R: 12x148mm Boost#25mm Tubeless ready rim 28H / Micro Spline#Syncros Axle w/Removable Lever with ToolCassette : /Pneus d’origine : /Dérailleur AV : /Dérailleur AR : Shimano XT RD-M8100 SGS#Shadow Plus / 12 SpeedCommandes : Shimano XT SL-M8100-IR / Rapidfire Plus#Ispec EV
clampPédalier : Shimano XT FC-M8100-1 / Hollowtech 2#32TTailles dispo. : /Taille de référence : /Empattement (en mm) : /Longueur des bases (en mm) : /Hauteur boîtier (en mm) : /Angle tube direction (en °) : /Angle tube de selle (en °) : /Tube supérieur (en mm) : /Longueur tube direction (en mm) : /",https://www.bigbike-magazine.com/media/guide_matos/vtt_2021/scott_2021_spark_910__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2021-scott-spark-910
Scott,5499,Spark 910,2022,XC Marathon,"12,30","Garantie :  Cadre : Spark Carbon HMF Poids cadre : NCAmortisseur : Fox Nude 5T Evol Trunnion Débattement AR. : 120 mm Fourche : Fox 34 Float Performance Elite Air Débattement AV : 130 mm Poids vélo constructeur : 12,3Potence : Syncros DC 1.5 Guidon : Syncros Fraser 1.5 DC Alloy Selle : Syncros Tofino Regular 1.5 Tige de selle : Fox Transfer Performance Elite Dropper Post Freins : Shimano XT M8120  Moyeux : NCJantes : Syncro Silverton 2.0-30 Cassette : Shimano XT CS-M8100 / 10-51T Pneus d’origine : Schwalbe Wicked Will 29x2,4 Dérailleur AV : NCDérailleur AR : Shimano XT RD-M8100 Commandes : Shimano XT  SL-M8120  Pédalier : NCTailles dispo. : S, M, L, XLTaille de référence : S, M, L, XL Empattement (en mm) : 1174Longueur des bases (en mm) : 437,5Hauteur boîtier (en mm) : 331,5Angle tube direction (en °) : 65,8Angle tube de selle (en °) : 75,9Tube supérieur (en mm) : 589Longueur tube direction (en mm) : 90",https://www.bigbike-magazine.com/media/guide_matos/vtt_2022/scott_2022_spark_910__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2022-scott-spark-910
Scott,4199,Spark 910,2013,XC Marathon,"11,35","Garantie : 3 ans
Cadre : Carbone
Poids cadre : NC 
Amortisseur : SCOTT Nude 2 Prèc./Dét./ Bloc 
Longueur : 165 mm
Course : 38 mm 
Débattement AR. : 95 mm 
Fourche : FOX 32 Float CTD Préc./Dét./CTD
Débattement : 100 mm 
Poids constructeur : 1,450 kg
Potence : SYNCROS FL1.5 
Guidon : SYNCROS FL1.5 
Selle : SYNCROS
Tige de selle : SYNCROS FL1.5
Freins : SHIMANO XT 180/160
Moyeux : DT SWISS XR 2.0 
Jantes : DT SWISS XR 2.0
Cassette : SHIMANO 11-36 
Pneus d’origine : SCHWALBE Rocket Ron 29x2.25
Dérailleur AV : SHIMANO XT 
Dérailleur AR. : SHIMANO XT 
Commandes : SHIMANO XT 
Pédalier : SHIMANO XT 
Tailles dispo. : S/M/LXLTaille : 44
Empattement : 1120 mm 
Longueur des bases : 450 mm
Hauteur boîtier : 315 mm 
Angle tube direction : 69,5° 
Angle tube de selle : 66,5° 
Tube supérieur : 580 mm 
Longueur tube direction : 105 mm",https://www.bigbike-magazine.com/media/guide_matos/vtt_2013/scott_2013_spark_910__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2013-scott-spark-910
Scott,6299,Spark 910,2023,All Mountain,"12,20",GARANTIE : 3 ans (ext. à 5) CADRE : Full Carbon AMORTISSEUR :  FOX Nude 5 Evol  Préc. / Dét. / 3 modes LONGUEUR : 165 mm COURSE : 45 mm DÉBATTEMENT AR. : 120 mm FOURCHE : FOX 34 Float Performance Elite Préc. / Dét. / 3 modes DÉBATTEMENT AV. : 130 mm POTENCE : SYNCROS DC 1.5 GUIDON : SYNCROS Fraser 1.5 SELLE : SYNCROS TIGE DE SELLE : FOX Transfer FREINS : SHIMANO XT 180 / 180 MOYEUX : SYNCROS JANTES : SYNCROS Silverton 2.0  CASSETTE :  SHIMANO 10-51  PNEUS D’ORIGINE : SCHWALBE Wicked Will 29x2.40 DÉRAILLEUR AV. : non  DÉRAILLEUR AR. :  SHIMANO XT COMMANDES :  SHIMANO XT PÉDALIER : SHIMANO XT  ANTI-DÉRAILLEUR : nonTAILLES DISPO. :  S / M / L / XL TAILLE DU TEST :  44 EMPATTEMENT : 1 180 mm LONGUEUR DES BASES :  442 mm HAUTEUR BOÎTIER :  333 mm ANGLE TUBE DIRECTION : 65° ANGLE TUBE DE SELLE :  67° TUBE SUPÉRIEUR : 590 mm LONGUEUR TUBE DIRECTION : 90 mm HAUTEUR DU CINTRE :  1 035 mm POTENCE : 60 mm CINTRE : 760 mm,https://www.bigbike-magazine.com/media/guide_matos/vtt_2023/scott_2023_spark_910%C2%A9joly__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2023-scott-spark-910
Scott,4799,Spark 910,2019,XC Marathon,"12,20","Garantie :5 ansCadre :Spark 3 Carbon / IMP technology / HMX#BB92 / Carbon SMC Link / Carbon swingarm#SW dropouts for Boost 12x148mm#2.6 tire compatible / TBC Trunnion box constructionPoids cadre :/Amortisseur :Fox Nude Evol Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control -Descend#DPS / Kashima / Reb. Adj.#Travel 120-85-Lockout / 165X45mmDébattement AR. :120 mmFourche :Fox 34 SC Float Factory Air / Kashima#FIT4 3-Modes with low Speed adj. / 15x110mm QR axle#44mm offset /tapered steerer / Reb. Adj. / Lockout#120mm travelDébattement :120 mmPoids constructeur :11,3Potence :Syncros FL1.5 / Alloy 2014#integrated Spacer & Top Cup / 31.8mm / 6° / 1 1/8""#Garmin mountGuidon :Syncros FL1.0 Carbon T-Bar#T shape flat / 9° / 740mm#Syncros Pro lock-on gripsSelle :Syncros XR1.0 / Carbon railsTige de selle :Fox Transfer Dropper Remote#Kashima / 31.6mm / S size 100mm / M, L & XL 125mmFreins :Freins à disque SRAM Level UltimateMoyeux :/Jantes :/Cassette :Syncros Silverton 1.0 CL#F: 15x110mm, R: 12x148mm Boost#26mm Tubeless ready carbon rim 28H / XD Driver / DT RWS w/Removable Lever with ToolPneus d’origine :SRAM XX1 / XG1299 / Gold / 10-50 TDérailleur AV. :Maxxis Rekon / 2.4"" / 120TPI Kevlar Bead#TR Tubeless Ready / EXO 3C maxx Terra#Syncros Eco SealantDérailleur AR. :Transmission SRAM XX1 Eagle, 12 vitessesCommandes :SRAM XX1 EagleTriggerPédalier :SRAM XX1 DUB Eagle Boost Carbon crankarm#QF 168 / 32TTailles dispo. :S, M, L, XLTaille de référence : MEmpattement (en mm) : 1151,6Longueur des bases (en mm) : 438Hauteur boîtier (en mm) : 327Angle tube direction : 67,2Angle tube de selle : 73,8Tube supérieur (en mm) : 605Longueur tube direction (en mm) : 95",https://www.bigbike-magazine.com/media/guide_matos/vtt_2019/scott_2019_spark_910__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2019-scott-spark-910
Scott,3999,Spark 920,2019,XC Marathon,"12,60","Garantie : 5 ansCadre : Spark 3 Carbon / IMP technology / HMF Mainframe#BB92 / Alloy SL 6011 swingarm#SW dropouts for Boost 12x148mm#2.6 tire compatible / TBC Trunnion box constructionPoids cadre : Amortisseur : FOX NUDE EVOL Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control -Descend#DPS / Reb. Adj. / Travel 120-85-Lockout / 165X45mmDébattement AR. : 120Fourche : FOX 34 SC Float Performance Air#Grip 3 / 3-Modes / 15x110mm QR axle / tapered steerer#44mm offset /Reb. Adj. / Lockout / 120mm travelDébattement : 120Poids constructeur : 12,6Potence : Syncros FL1.5 / Alloy 2014#integrated Spacer & Top Cup / 31.8mm / 6° / 1 1/8""AT2Guidon : Syncros FL1.5 T-Bar / Alloy 7050 D.B.#T shape Flat / 9° / 740mm#Syncros Pro lock-on gripsSelle : Syncros XR2.0 / CROM railsTige de selle : FOX Transfer Dropper Remote#31.6mm / S size 100mm / M, L & XL 125mmFreins : Freins à disque Shimano SLXMoyeux : /Cassette : Syncros Silverton 2.5 6 Bolt#F: 15x110mm, R: 12x148mm Boost#25mm Tubeless ready rim / 28H / XD / DT RWSPneus d’origine : SRAM GX / XG1275 / 10-50 TDérailleur AV. :Maxxis Rekon / 2.4"" / 120TPI Kevlar Bead#TR Tubeless Ready / EXO 3C maxx TerraDérailleur AR. : Transmission SRAM GX Eagle, 12 vitessesCommandes : SRAM GX Eagle TriggerPédalier : SRAM GX Eagle DUB Boost#32TTailles dispo. : S, M, L, XLTaille de référence : MEmpattement (en mm) : 1151,6Longueur des bases (en mm) : 438Hauteur boîtier (en mm) : 327Angle tube direction : 67,2°Angle tube de selle : 73,8°Tube supérieur (en mm) : 605Longueur tube direction (en mm) : 95",https://www.bigbike-magazine.com/media/guide_matos/vtt_2019/scott_2019_spark_920__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2019-scott-spark-920
Scott,3999,Spark 920,2020,XC Marathon,"12,50","Garantie : /Cadre : Spark 3 Carbon / IMP technology / HMF Mainframe#BB92 / Alloy SL 6011 swingarm#SW dropouts for Boost 12x148mm#2.6 tire compatible / TBC Trunnion box constructionPoids cadre : NCAmortisseur : FOX NUDE EVOL Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control -Descend#DPS / Reb. Adj. / Travel 120-85-Lockout / 165X45mmDébattement AR. : /Fourche : FOX 34 SC Float Performance Air#Grip 3 / 3-Modes / 15x110mm QR axle / tapered steerer#44mm offset / Reb. Adj. / Lockout / 120mm travelDébattement AV : /Poids constructeur : 12.50Potence : Syncros FL1.5 / Alloy 2014#integrated Spacer & Top Cap / 31.8mm / 6° / 1 1/8""Guidon : Syncros Fraser 1.5 / Alloy 7050 D.B.#T shape Flat / 9° / 740mm#Syncros Pro lock-on gripsSelle : Syncros Belcarra Regular 2.0#CRMO railsTige de selle : Syncros Duncan Dropper 2.0 Remote#31.6mm / S size 100mm / M, L & XL 125mmFreins : Shimano SLX M7100 Disc#180mm F&R SM-RT66 rotorMoyeux : /Jantes : Syncros Silverton 2.5 6 Bolt#F: 15x110mm, R: 12x148mm Boost#25mm Tubeless ready rim / 28H / XD Driver#Syncros Axle w/Removable Lever with ToolCassette : /Pneus d’origine : Maxxis Rekon / 2.4"" / 120TPI Kevlar Bead#Tubeless Ready / EXO 3C maxx TerraDérailleur AV : /Dérailleur AR : SRAM GX / Eagle 12 SpeedCommandes : SRAM GX Eagle TriggerPédalier : SRAM GX Eagle DUB Boost#32TTailles dispo. : S, M, L, XLTaille de référence : /Empattement (en mm) : /Longueur des bases (en mm) : /Hauteur boîtier (en mm) : /Angle tube direction (en °) : /Angle tube de selle (en °) : /Tube supérieur (en mm) : /Longueur tube direction (en mm) : /",https://www.bigbike-magazine.com/media/guide_matos/vtt_2020/scott_2020_spark_920__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2020-scott-spark-920
Scott,3999,Spark 920,2021,XC Marathon,0,"Garantie : Cadre : Spark 3 Carbon / IMP Technology / HMF Main Frame#BB92 / Alloy SL 6011 swingarm#SW dropouts for Boost 12x148mm#2.6"" tire compatible / TBC
Trunnion box constructionPoids cadre : 0.00Amortisseur : FOX NUDE EVOL Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control- Descend#DPS / Reb. Adj. / Travel 120-85-Lockout /
165X45mmDébattement AR. : /Fourche : FOX 34 Float Performance Air Grip 3#3-Modes / Kabolt 15x110mm axle / tapered steerer#44mm offset / Reb. Adj. / Lockout / 130mm travelDébattement AV : /Poids constructeur : 0.00Potence : Syncros FL1.5 / Alloy 2014#integrated Spacer & Top
Cap / 31.8mm / 6° / 1 1/8""Guidon : Syncros Fraser 1.5 / Alloy 7050 D.B.#T shape Flat / 9° /
760mm#Syncros Pro lock-on gripsSelle : Syncros Belcarra Regular 2.0#CRMO railsTige de selle : Syncros Duncan Dropper Post 2.0#31.6mm / S size
100mm / M, L & XL 125mmFreins : Shimano SLX M7100 DiscMoyeux : /Jantes : Syncros Silverton 2.5 6 Bolt#F: 15x110mm, R: 12x148mm Boost#25mm Tubeless ready rim / 28H / XD Driver#Syncros Axle w/Removable Lever with ToolCassette : /Pneus d’origine : /Dérailleur AV : /Dérailleur AR : SRAM GX / Eagle 12 SpeedCommandes : SRAM GX Eagle TriggerPédalier : SRAM GX Eagle DUB Boost#32TTailles dispo. : /Taille de référence : /Empattement (en mm) : /Longueur des bases (en mm) : /Hauteur boîtier (en mm) : /Angle tube direction (en °) : /Angle tube de selle (en °) : /Tube supérieur (en mm) : /Longueur tube direction (en mm) : /",https://www.bigbike-magazine.com/media/guide_matos/vtt_2021/scott_2021_spark_920__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2021-scott-spark-920
Scott,4699,Spark 920,2022,XC Marathon,"12,80","Garantie :  Cadre : Spark Carbon HMF, Swingarm Alloy 6011 Poids cadre : NCAmortisseur : Fox Nude 5T Evol Trunnion Débattement AR. : 120 mm Fourche : Fox 34 Float Performance Air Débattement AV : 130 mm Poids vélo constructeur : 12,8Potence : Syncros DC 1.5 Guidon : Syncros Fraser 1.5 DC Alloy Selle : Syncros Tofino 2.0 Regular Tige de selle : Syncros Duncan Dropper Post 2.0 Freins : Shimano SLX M7120  Moyeux : NCJantes : Syncros Silverton 2.5-30 Cassette : Sram XG1275 / 10-52T Pneus d’origine : Schwalbe Wicked Will 29x2,4 Dérailleur AV : NCDérailleur AR : Sram GX Eagle AXS Commandes : Sram GX Eagle AXS Pédalier : Sram GxX Eagle / 32T Tailles dispo. : S, M, L, XLTaille de référence : S, M, L, XL Empattement (en mm) : 1174Longueur des bases (en mm) : 437,5Hauteur boîtier (en mm) : 331,5Angle tube direction (en °) : 65,8Angle tube de selle (en °) : 75,9Tube supérieur (en mm) : 589Longueur tube direction (en mm) : 90",https://www.bigbike-magazine.com/media/guide_matos/vtt_2022/scott_2022_spark_920__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2022-scott-spark-920
Scott,4199,Spark 930,2022,XC Marathon,"13,50","Garantie :  Cadre : Spark Carbon HMF, Swingarm Alloy 6011 Poids cadre : NCAmortisseur : Fox Nude 5T Evol Trunnion Débattement AR. : 120 mm Fourche : Fox 34 Float RythmAir Grip 3 Débattement AV : 130 mm Poids vélo constructeur : 13,5Potence : Syncros DC 2.0 Guidon : Syncros Fraser 2.0 DC Alloy Selle : Syncros Tofino 2.0 Regular Tige de selle : Syncros Duncan Dropper Post 2.0 Freins : Shimano Deore M6120  Moyeux : NCJantes : Syncros X-30SE Cassette : Shimano Deore CS-M6100 / 10-51T Pneus d’origine : Schwalbe Wicked Will 29x2,4 Dérailleur AV : NCDérailleur AR : Shimano XT RD-M8100 Commandes : Shimano Deore SL-M6100 Pédalier : NCTailles dispo. : S, M, L, XLTaille de référence : S, M, L, XL Empattement (en mm) : 1174Longueur des bases (en mm) : 437,5Hauteur boîtier (en mm) : 331,5Angle tube direction (en °) : 65,8Angle tube de selle (en °) : 75,9Tube supérieur (en mm) : 589Longueur tube direction (en mm) : 90",https://www.bigbike-magazine.com/media/guide_matos/vtt_2022/scott_2022_spark_930__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2022-scott-spark-930
Scott,3799,Spark 930,2019,XC Marathon,"13,10","Garantie : 5 ansCadre : Spark 3 Carbon / IMP technology / HMF Mainframe#BB92 / Alloy SL 6011 swingarm#SW dropouts for Boost 12x148mm#2.6 tire compatible / TBC Trunnion box constructionPoids cadre : Amortisseur : FOX NUDE EVOL Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control -Descend#DPS / Reb. Adj. / Travel 120-85-Lockout / 165X45mmDébattement AR. : 120Fourche : FOX 34 Float Rhythm Air#Grip 3 / 3-Modes / 15x110mm QR axle / tapered steerer#44mm offset / Reb. Adj. / Lockout / 120mm travelDébattement : 120Poids constructeur : 13,1Potence : Syncros FL2.0 / 6061 Alloy#6° / integrated Top Cup / 31.8mm / 1 1/8""AT2Guidon : Syncros FL2.0 T-Bar / Alloy 6061#T shape Flat / 9° / 740mm#Syncros Pro lock-on gripsSelle : Syncros XR2.0 / CROM railsTige de selle : Syncros Dropper 2.0 Remote#31.6mm / S size 100mm / M, L & XL 120mmFreins : Freins à disque Shimano SLXMoyeux : /Cassette : Syncros Silverton 2.5 6 Bolt#F: 15x110mm, R: 12x148mm Boost#25mm Tubeless ready rim / 28H / DT RWSPneus d’origine : SRAM NX / XG1230 / 11-50 TDérailleur AV. :Maxxis Rekon / 2.4"" / 120TPI Kevlar Bead#TR Tubeless Ready / EXO 3C maxx TerraDérailleur AR. : Transmission SRAM NX Eagle, 12 vitessesCommandes : SRAM NX Eagle TriggerPédalier : SRAM NX Eagle DUB Boost#32TTailles dispo. : S, M, L, XLTaille de référence : MEmpattement (en mm) : 1151,6Longueur des bases (en mm) : 438Hauteur boîtier (en mm) : 327Angle tube direction : 67,2°Angle tube de selle : 73,8°Tube supérieur (en mm) : 605Longueur tube direction (en mm) : 95",https://www.bigbike-magazine.com/media/guide_matos/vtt_2019/scott_2019_spark_930__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2019-scott-spark-930
Scott,3499,Spark 930,2020,XC Marathon,"13,20","Garantie : /Cadre : Spark 3 Carbon / IMP technology / HMF Mainframe#BB92 / Alloy SL 6011 swingarm#SW dropouts for Boost 12x148mm#2.6 tire compatible / TBC Trunnion box constructionPoids cadre : NCAmortisseur : FOX NUDE EVOL Trunnion#SCOTT custom w. travel / geo adj.#3 modes: Lockout-Traction Control -Descend#DPS / Reb. Adj. / Travel 120-85-Lockout / 165X45mmDébattement AR. : /Fourche : FOX 34 Float Rhythm Air#Grip 3 / 3-Modes / 15x110mm QR axle / tapered steerer#44mm offset / Reb. Adj. / Lockout / 120mm travelDébattement AV : /Poids constructeur : 13.20Potence : Syncros FL2.0 / 6061 Alloy#6° / integrated Top Cap / 31.8mm / 1 1/8""Guidon : Syncros Fraser 2.0 / Alloy 6061#T shape Flat / 9° / 740mm#Syncros Pro lock-on gripsSelle : Syncros Belcarra Regular 2.0#CRMO railsTige de selle : Syncros Duncan Dropper 2.0 Remote#31.6mm / S size 100mm / M, L & XL 125mmFreins : Shimano MT501 Disc#180mm F&R SM-RT54 CL rotorMoyeux : /Jantes : /Cassette : /Pneus d’origine : Maxxis Rekon / 2.4"" / 60TPI Kevlar Bead#Tubeless Ready / EXODérailleur AV : /Dérailleur AR : SRAM NX / Eagle 12 SpeedCommandes : SRAM SX Eagle TriggerPédalier : SRAM NX Eagle DUB Boost#32TTailles dispo. : S, M, L, XLTaille de référence : /Empattement (en mm) : /Longueur des bases (en mm) : /Hauteur boîtier (en mm) : /Angle tube direction (en °) : /Angle tube de selle (en °) : /Tube supérieur (en mm) : /Longueur tube direction (en mm) : /",https://www.bigbike-magazine.com/media/guide_matos/vtt_2020/scott_2020_spark_930__prop_300x115.jpg,https://www.bigbike-magazine.com/vtt-2020-scott-spark-930
